Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          97          38  1.432301452641505E-007 -1.943720434153223E-022 
          97          39  3.987756206526322E-007 9.839636178352442E-024 
          97          40  1.502427638321225E-007 1.362526662759659E-023 
          97          41  3.075616401531692E-007 2.352763863528587E-023 
          97          42  3.614493583124394E-007 -2.800161943035783E-023 
          97          43  -1.023868369410424E-006 3.021401832959570E-022 
          97          44  -2.063243813999003E-008 -3.676002827002395E-022 
          97          45  -4.270523941426809E-008 -6.436559996268137E-023 
          97          46  -1.029284552631290E-006 1.821231572251849E-022 
          97          47  -2.252531932223035E-007 1.290874003064180E-022 
          97          48  -1.811401175640241E-007 7.799677820999633E-022 
          97          49  3.653876432567948E-007 -2.547323424763720E-021 
          97          50  -1.921770909059499E-006 -2.780625773945810E-021 
          97          51  2.606927238780524E-007 9.101111238835862E-022 
          97          52  3.754732344841737E-006 -1.274350364793553E-021 
          97          53  -6.634504994880108E-006 -1.043093858092452E-021 
          97          54  3.894180441834915E-006 -3.577280456027257E-021 
          97          55  4.290796368407071E-006 2.734145684857289E-021 
          97          56  5.183249539687601E-006 4.169188084061864E-021 
          97          57  -1.320843651580560E-005 1.074612788483984E-020 
          97          58  3.090972626575493E-006 4.702669661849703E-021 
          97          59  1.877767235090121E-006 3.464178954813483E-021 
          97          60  -1.370165928608879E-005 1.226258963278578E-020 
          97          61  -4.405768293110744E-005 -3.089176521779715E-021 
          97          62  1.339932715316482E-005 -2.025935777169994E-021 
          97          63  2.915233297557536E-005 -4.720760944440565E-021 
          97          64  2.214351811281998E-005 1.060182563133923E-022 
          97          65  3.342552670821153E-005 1.109687178036050E-020 
          97          66  1.451709863922624E-005 -2.476016659356130E-020 
          97          67  -3.289884916774502E-006 3.668128597610173E-020 
          97          68  -7.564780348614889E-005 2.872148835473466E-020 
          97          69  -2.276078303104291E-004 -2.725531701585746E-020 
          97          70  -2.401590837997564E-004 -1.352971654917169E-020 
          97          71  -8.827686026101414E-005 -7.803717609921875E-020 
          97          72  8.842250294202219E-007 4.669075398578770E-020 
          97          73  2.740942166794768E-004 1.282827592960162E-019 
          97          74  -2.399945126810998E-005 -3.254074182267949E-019 
          97          75  8.495867085948688E-004 -1.520302923880715E-019 
          97          76  -5.681064723976587E-006 6.769177076856474E-020 
          97          77  2.794479107855467E-004 1.549077944705725E-019 
          97          78  -1.388433222947838E-004 -2.043984130981424E-019 
          97          79  -2.277240443938400E-004 -1.351532073945488E-018 
          97          80  -3.149703254119191E-003 -2.237322128594060E-019 
          97          81  -3.214191619643232E-003 -5.046186956655668E-019 
          97          82  -2.342728455850630E-004 2.226559370123208E-019 
          97          83  -4.707611073250283E-004 -4.945049458402268E-019 
          97          84  -4.771257015644718E-004 4.792151458299419E-019 
          97          85  7.304831188973830E-003 -1.866541973987231E-019 
          97          86  1.186066660357371E-002 6.839948928384065E-020 
          97          87  7.199425747025668E-003 -4.850933445711870E-018 
          97          88  -5.169287943896974E-003 -3.435509867704465E-019 
          97          89  1.676975207639869E-003 -3.391846160030824E-018 
          97          90  -5.207410373297411E-003 8.807590222061758E-019 
          97          91  -0.103973662018655 -4.253451256633782E-018 
          97          92  -0.103624777056692 -4.160071613610691E-017 
          97          93  1.360387827875287E-002 4.266019284355079E-018 
          97          94  -3.394737111539160E-003 -1.291567134816598E-019 
          97          95  -3.408058284253128E-003 -5.329615216360264E-018 
          97          96  1.368409417045250E-002 -2.182110236229246E-018 
          97          97  0.557697419502210 -2.713398840405153E-017 
          97          98  -0.109286579267899 -2.473594708242599E-017 
          97          99  7.333943533122609E-003 -1.151608511035646E-017 
          97         100  -3.497111285541051E-004 -1.014651293812589E-017 
          97         101  7.357267444587696E-003 6.539886602052565E-018 
          97         102  -0.109552236287420 2.692548737383572E-018 
          97         103  -0.103817284079738 3.121575002200486E-017 
          97         104  1.430445118048041E-002 -1.356116107248120E-017 
          97         105  -4.368933136913845E-003 7.004728238440887E-018 
          97         106  -4.354063982183927E-003 -1.656573868101383E-018 
          97         107  1.417920333518563E-002 -7.323818846830363E-019 
          97         108  -0.102254327603275 1.414848485532545E-017 
          98          37  3.391233048040053E-007 -7.892674083254755E-023 
          98          38  2.823948031231729E-007 -1.465920776057553E-022 
          98          39  1.621379935361529E-007 3.957863822664828E-023 
          98          40  4.046568413743667E-007 1.110401829958102E-022 
          98          41  1.479250541670638E-007 -2.106246760804471E-023 
          98          42  3.129485301045863E-007 1.817067384061042E-022 
          98          43  -1.937204293215167E-007 5.619061063593099E-022 
          98          44  -9.918031982803560E-007 1.992890773383946E-022 
          98          45  -5.640598481767229E-008 -3.744192812971307E-022 
          98          46  -8.728458000465019E-008 -6.015161821612900E-022 
          98          47  -1.051849598022436E-006 -3.144683909322085E-022 
          98          48  -2.257392317910538E-007 5.800317875054404E-023 
          98          49  3.863317537514964E-006 -3.214346517943275E-022 
          98          50  1.714059791972167E-007 7.317047798040185E-022 
          98          51  -1.620412655705872E-006 1.733356251404391E-021 
          98          52  3.706082704028859E-007 2.701939197304806E-021 
          98          53  3.828608203327377E-006 1.539091070955452E-021 
          98          54  -6.537814718262107E-006 1.982317687157638E-021 
          98          55  -1.290662848126204E-005 6.114364797532891E-021 
          98          56  4.352298889514277E-006 -8.772852642369891E-021 
          98          57  3.891787666647803E-006 -1.317764877537974E-021 
          98          58  -1.279247851575603E-005 -5.816817206510433E-021 
          98          59  2.789350864480752E-006 1.051616492758962E-021 
          98          60  1.351847186505551E-006 6.151652804284057E-022 
          98          61  1.374366642348969E-005 1.699047878129757E-020 
          98          62  -4.201130361163619E-005 2.744177723279823E-021 
          98          63  1.468980214060933E-005 8.698851368091661E-022 
          98          64  2.910069934937388E-005 1.200882125646341E-021 
          98          65  2.415844078734159E-005 -9.135692648080572E-021 
          98          66  3.426979163527601E-005 -2.077544379831815E-021 
          98          67  7.551063096647370E-008 -3.157881960338722E-020 
          98          68  -2.215191650063216E-006 -2.563158598577696E-020 
          98          69  -7.843481138559017E-005 -4.519711341827456E-020 
          98          70  -2.323526996446430E-004 -7.777263970060321E-020 
          98          71  -2.427206326817789E-004 -1.482762806339183E-020 
          98          72  -8.893735565247915E-005 -4.154699147179767E-021 
          98          73  -1.322058722018841E-004 1.127624207332626E-019 
          98          74  2.649398330017796E-004 -3.396557762763365E-019 
          98          75  -6.904089466321408E-006 -3.819669207165472E-020 
          98          76  8.619830827075863E-004 -1.629736738539757E-019 
          98          77  -3.621565874770506E-006 1.079277162141800E-019 
          98          78  2.812256850191776E-004 -2.941820125881943E-019 
          98          79  -4.805063719691960E-004 -1.097983711827418E-018 
          98          80  -1.861604165822429E-004 -2.918684874833459E-022 
          98          81  -3.189492864774577E-003 6.833655762391229E-020 
          98          82  -3.263932223366189E-003 4.050662793364965E-019 
          98          83  -2.282070028080402E-004 -7.818108397584975E-019 
          98          84  -4.726364666535286E-004 6.957426618309563E-020 
          98          85  -5.167851456503602E-003 2.085624143929402E-018 
          98          86  7.099733243962834E-003 -1.728249051587809E-018 
          98          87  1.195154251869417E-002 1.193616748438099E-018 
          98          88  7.265670284819676E-003 -5.750946933624741E-019 
          98          89  -5.185009894333141E-003 3.557344769519689E-018 
          98          90  1.680122535471565E-003 1.565785429047622E-019 
          98          91  1.360608817659907E-002 5.043891150899791E-019 
          98          92  -0.103564465716879 1.176241664975533E-017 
