Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          80          52  -1.288337457037249E-004 -1.019253857973994E-019 
          80          53  -1.530338935143966E-004 1.954794286355613E-020 
          80          54  -1.829221906066869E-004 -5.380209876468671E-020 
          80          55  -2.754984225791369E-004 1.894000679492725E-019 
          80          56  2.878290375799422E-004 1.997338880085603E-019 
          80          57  5.037569779612823E-004 4.092223716493467E-021 
          80          58  8.933364413124068E-004 2.616069989436625E-021 
          80          59  5.847810310809471E-004 1.141132706876732E-019 
          80          60  3.408054678927897E-004 -8.833694969273397E-019 
          80          61  -1.331668311123239E-004 -1.816875362353478E-018 
          80          62  -6.902342677032910E-004 1.159738312939080E-018 
          80          63  -4.348370112271189E-003 5.496647869006739E-018 
          80          64  -4.562428827043619E-003 -3.935251760018821E-018 
          80          65  -8.529032788386377E-004 1.810514137536865E-018 
          80          66  -1.630491263432397E-004 -1.007158651275153E-018 
          80          67  -8.618844172935802E-003 -5.413354141947638E-018 
          80          68  1.087327119759041E-002 5.068364744998396E-017 
          80          69  2.157341933457100E-002 5.570770544228330E-018 
          80          70  1.132420568719023E-002 2.181975418740826E-018 
          80          71  -8.681484376385605E-003 2.911694083545707E-018 
          80          72  6.722726931824258E-003 -7.529955657963237E-018 
          80          73  2.475776413318530E-002 6.158934532996877E-018 
          80          74  -0.126812703795777 1.218528893694487E-017 
          80          75  -0.127998416363574 4.137972101033335E-018 
          80          76  2.479269703808761E-002 -6.443804294438358E-018 
          80          77  -7.412840163491867E-003 -5.746455764372732E-018 
          80          78  -7.473739929724566E-003 3.479506621836026E-018 
          80          79  -0.133230283733563 9.166022646788559E-018 
          80          80  0.633338510380437 1.114318934784248E-016 
          80          81  -0.132750596955798 -2.261207808662200E-017 
          80          82  1.141659399856975E-002 1.118653777043608E-017 
          80          83  -1.306956896739514E-003 4.989626682427825E-018 
          80          84  1.152965867587115E-002 -2.040946727276949E-018 
          80          85  -0.125511859330887 2.752405152555360E-017 
          80          86  -0.125294035551108 1.285918094995641E-017 
          80          87  2.093237566424682E-002 -4.747263285461919E-018 
          80          88  -3.858193918525234E-003 1.692681445371231E-018 
          80          89  -3.948462990900233E-003 -9.201445569495767E-019 
          80          90  2.085150775335715E-002 7.176557182889976E-018 
          80          91  1.906482721667097E-002 6.630016565064572E-020 
          80          92  1.046925271220679E-002 2.444025972479093E-018 
          80          93  -5.215558009962315E-003 -1.092255417320504E-018 
          80          94  1.763951624828939E-003 -3.236965628703446E-019 
          80          95  -5.065611366162743E-003 1.283749907072050E-018 
          80          96  1.017242751594022E-002 -4.928112935210022E-018 
          80          97  -3.844096473929983E-003 -1.635652279072204E-019 
          80          98  -1.400137094485488E-003 -4.043671568644107E-019 
          80          99  3.875278157270928E-004 4.139122616065751E-019 
          80         100  3.661776631838571E-004 6.448286024392702E-019 
          80         101  -1.071304903224066E-003 1.266093316548839E-019 
          80         102  -3.599168854686941E-003 4.401837547789300E-019 
          80         103  5.175062600295748E-004 2.242634046390838E-019 
          80         104  2.822312926201164E-004 -3.734308004762854E-019 
          80         105  -2.209501821564560E-004 -5.226215677646706E-020 
          80         106  2.473023461484189E-004 9.797211512564706E-020 
          80         107  4.027196153261910E-004 1.453802146834452E-019 
          80         108  8.991693688118970E-004 3.856359824206620E-019 
          81          37  -7.325384007120367E-006 -1.469546328678906E-020 
          81          38  -7.376693093298695E-006 -1.224300997680290E-020 
          81          39  -2.362471504334699E-006 -2.358755395094669E-020 
          81          40  -2.235346392317095E-006 -9.848036819845224E-021 
          81          41  -7.458290052634724E-006 -1.195165157589008E-020 
          81          42  -6.909517955567763E-006 -7.607734406742481E-021 
          81          43  3.973680277881626E-005 3.435832188285936E-021 
          81          44  2.037918389282780E-005 3.479745241410766E-020 
          81          45  -1.369092511398548E-005 6.394595119833859E-021 
          81          46  2.078398013211103E-005 -6.036626983447482E-021 
          81          47  3.600713656984094E-005 -1.639567946155469E-020 
          81          48  1.950498315539714E-005 -1.087469511269245E-020 
          81          49  -1.672153497410914E-004 -1.042263227404769E-019 
          81          50  1.944416337418328E-005 2.717598191530423E-020 
          81          51  2.037138095014345E-005 6.831535646871886E-020 
          81          52  -1.521921590192953E-004 -1.387173683661963E-020 
          81          53  -1.318997085386560E-004 -9.732650779479529E-020 
          81          54  -1.488502175830005E-004 -1.428667849504165E-019 
          81          55  3.179912958706897E-004 -1.981987677249552E-019 
          81          56  -2.455873101811117E-004 -4.428891745180601E-021 
          81          57  2.778660896523881E-004 -1.557035602520486E-019 
          81          58  4.992196719103291E-004 1.844296523838558E-020 
          81          59  8.948021283572190E-004 7.912149066708329E-020 
          81          60  5.775790541162161E-004 -2.638791362128198E-019 
          81          61  -1.538511911270445E-004 -9.771051271317570E-019 
          81          62  -1.346676243403587E-004 3.308224942640094E-019 
          81          63  -6.464315971540086E-004 1.010027762922101E-018 
          81          64  -4.318511860337174E-003 -7.786030453077541E-018 
          81          65  -4.560176123390954E-003 -8.330343103066463E-018 
          81          66  -8.498902913330505E-004 5.651326957739925E-018 
          81          67  6.624798521139634E-003 -3.859845831122987E-018 
          81          68  -8.348849446993094E-003 1.439583982704272E-017 
          81          69  1.074240601558227E-002 -4.155198139003718E-017 
          81          70  2.159106188126033E-002 9.276062610584958E-019 
          81          71  1.133888772698816E-002 -4.068285675649607E-017 
          81          72  -8.658140652118397E-003 8.254817325294857E-018 
          81          73  -7.392057765845955E-003 -4.980801944351076E-018 
          81          74  2.440068154522557E-002 -1.174625572595599E-017 
          81          75  -0.126356704639509 -2.016273808579450E-017 
          81          76  -0.128374815838027 1.142244498286104E-017 
          81          77  2.479572201880375E-002 -2.241925155330639E-018 
          81          78  -7.347880506731037E-003 4.906952677078353E-018 
          81          79  1.144545922419410E-002 8.575677623444408E-018 
          81          80  -0.132750596955798 -2.261207808662200E-017 
          81          81  0.633363161877782 1.383268814758934E-016 
          81          82  -0.132725949838105 2.615943259570298E-017 
          81          83  1.139594172046842E-002 -4.734737758886308E-018 
          81          84  -1.367764256520317E-003 1.331428594081347E-018 
          81          85  2.122256703827969E-002 5.936720232098958E-018 
          81          86  -0.126563253726003 -1.740677118550969E-017 
          81          87  -0.124880438989726 -8.624831542727095E-018 
          81          88  2.090209856680794E-002 -1.109975531006305E-018 
          81          89  -3.862647074500442E-003 6.538249320623496E-019 
          81          90  -3.844674744265075E-003 -1.340839182668939E-017 
          81          91  1.077412901595346E-002 -5.630872228036224E-018 
          81          92  1.923748233371364E-002 -1.657582967401007E-018 
          81          93  1.035563439716615E-002 3.025593890738884E-018 
          81          94  -5.221807887645141E-003 -1.162480047506554E-018 
          81          95  1.786341015182038E-003 8.046677943956405E-019 
          81          96  -5.362456257059862E-003 2.387666305843715E-018 
          81          97  -3.934312000452815E-003 2.622667932501864E-019 
          81          98  -3.841991657742997E-003 3.375681967538681E-019 
          81          99  -1.328601521024721E-003 1.684372684775123E-018 
          81         100  3.208216327690217E-004 -5.771782853765404E-019 
          81         101  3.596956565512776E-004 -2.134250980838925E-019 
          81         102  -1.419295929960358E-003 6.888180140633863E-020 
          81         103  9.451203593837976E-004 1.961171441092304E-019 
          81         104  4.915462814526396E-004 -7.368108542667374E-020 
          81         105  2.729984368551988E-004 1.015292185225830E-019 
          81         106  -2.179669269022271E-004 8.898374389374980E-020 
