Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          76          67  -1.361058287559304E-002 1.138327304926854E-018 
          76          68  -1.349986206881794E-002 1.367792730896156E-019 
          76          69  3.396455714870149E-002 -5.184590068957138E-017 
          76          70  -0.135801006019906 2.012509969413782E-016 
          76          71  -0.138035136773143 2.095591295574554E-018 
          76          72  3.445994722340450E-002 -5.960296078995812E-017 
          76          73  4.998077624664060E-003 -1.626307668728795E-017 
          76          74  1.523444971869133E-002 1.767377941483973E-017 
          76          75  -0.152843971090807 5.549542435467571E-019 
          76          76  0.674733033019566 1.684683019148776E-018 
          76          77  -0.152507324252492 4.932797266630732E-019 
          76          78  1.520530839869655E-002 1.622749614446509E-017 
          76          79  -8.218572549636179E-003 2.664795629418082E-018 
          76          80  2.873682972657577E-002 1.710745406236252E-018 
          76          81  -0.136522387551034 1.287905393517558E-017 
          76          82  -0.134444407532201 -1.157864524008969E-017 
          76          83  2.816926417318001E-002 5.069446243455273E-018 
          76          84  -8.139445761248828E-003 1.090218777476263E-017 
          76          85  -5.516163495463784E-003 -1.111782584084713E-018 
          76          86  1.286557940996223E-002 6.224323541390683E-018 
          76          87  2.193554681090952E-002 -9.303073323556975E-019 
          76          88  1.227712809056756E-002 2.763039645695671E-018 
          76          89  -5.342119981488455E-003 5.826426965697129E-019 
          76          90  1.791310965253344E-003 -4.252166643183100E-018 
          76          91  -2.982145614081330E-003 -9.801261152884374E-019 
          76          92  -3.949887651741099E-003 3.760362424551762E-019 
          76          93  -3.783383416019528E-003 6.673414918911610E-019 
          76          94  -2.571249305134270E-003 1.106168422811181E-019 
          76          95  1.056006062458958E-003 7.645444556877744E-019 
          76          96  1.134404694234801E-003 -1.453728817107859E-018 
          76          97  9.169285298907572E-004 -5.561237411438032E-019 
          76          98  7.093045001117615E-004 1.648222614159533E-019 
          76          99  8.111545640412024E-004 -1.904748571149441E-019 
          76         100  4.229466484075619E-004 2.153282336379245E-019 
          76         101  -6.098657118728148E-004 -5.862213318530030E-020 
          76         102  4.770063064366886E-004 1.503394464747004E-019 
          76         103  -2.139343354977163E-004 2.408618789126612E-020 
          76         104  -1.906078776216413E-004 1.176070701949194E-020 
          76         105  -1.757874932194355E-004 -2.125395212542990E-021 
          76         106  2.164020877818440E-005 -2.057506469600652E-020 
          76         107  1.490848646743282E-005 1.837943193727176E-020 
          76         108  -1.917534801877234E-004 -1.639773270182593E-020 
          77          37  5.582543714022028E-005 3.121775407907619E-020 
          77          38  2.934877198614536E-005 8.372172339109715E-021 
          77          39  4.680816053676268E-005 6.659801795267041E-021 
          77          40  2.325773274132072E-005 2.371473978960850E-020 
          77          41  -1.083474296099950E-005 9.540448837157137E-021 
          77          42  2.593987516393270E-005 4.258867228932882E-020 
          77          43  -1.609084391408545E-004 -5.600843599180164E-020 
          77          44  -1.238118954527293E-004 5.088774317485964E-020 
          77          45  -2.247210753002862E-004 -9.169755973512364E-020 
          77          46  5.299662839843137E-005 -5.761097910430897E-019 
          77          47  6.010053375344733E-005 -2.403260111075560E-019 
          77          48  -2.585945354149448E-004 -5.792173827092948E-020 
          77          49  6.307750282758586E-004 2.859199954297012E-019 
          77          50  7.292936300047167E-004 -8.054066640759697E-020 
          77          51  4.206327509696664E-004 -1.687941914460079E-019 
          77          52  -6.478453892337936E-004 -1.527872945032752E-019 
          77          53  4.550212987567550E-004 -8.914760858335260E-020 
          77          54  8.955219449932620E-004 -1.173202426098762E-018 
          77          55  -4.155783967119401E-003 2.168289828458098E-018 
          77          56  -1.427692549808203E-003 -1.214714627967388E-017 
          77          57  5.409029252918280E-004 3.213891478599761E-018 
          77          58  5.607496623172185E-004 -6.604253184722983E-018 
          77          59  -1.768953690724128E-003 -2.694541244331000E-018 
          77          60  -4.414474171033400E-003 -2.371338353373420E-018 
          77          61  1.096290695068035E-002 -1.254121681606154E-017 
          77          62  -8.109533003702388E-003 1.164671519564499E-017 
          77          63  7.132875210996872E-003 4.416280743083179E-019 
          77          64  -8.375096066397096E-003 -9.078830846165184E-018 
          77          65  1.134318101013441E-002 -3.491052983883874E-018 
          77          66  2.503632673219217E-002 -6.079000103940644E-018 
          77          67  3.389230169281129E-002 -5.012192892662082E-017 
          77          68  -1.381857011098584E-002 4.443192220922105E-017 
          77          69  -1.353113176259572E-002 5.740761577300616E-018 
          77          70  3.407412228883910E-002 1.011177615042397E-016 
          77          71  -0.136622427075289 8.196807800604409E-017 
          77          72  -0.136353153695454 9.207170409052887E-017 
          77          73  1.549315233857405E-002 -2.607923872656590E-017 
          77          74  5.137102657362815E-003 1.001868054216789E-019 
          77          75  1.518209028910482E-002 -3.795564493144177E-018 
          77          76  -0.152507324252492 4.932797266630732E-019 
          77          77  0.674698666051119 -1.970917981867015E-017 
          77          78  -0.153192590282242 5.979592160302697E-018 
          77          79  -8.317596341482320E-003 -5.579130374267093E-018 
          77          80  -8.294324281574597E-003 8.212901364086659E-018 
          77          81  2.873873935709035E-002 2.911896749866856E-018 
          77          82  -0.136523914088772 -2.968576036521485E-018 
          77          83  -0.134916797450478 6.021159005424580E-019 
          77          84  2.858406826266208E-002 9.332177904431717E-018 
          77          85  1.790878253820753E-003 -1.643325240446677E-018 
          77          86  -5.513438290703603E-003 -5.997912270802017E-018 
          77          87  1.287397387080010E-002 3.939943337938433E-018 
          77          88  2.197481152283418E-002 -2.028308132125677E-018 
          77          89  1.238464482907102E-002 -1.461559254525263E-019 
          77          90  -5.512986143297017E-003 -9.711247351202873E-018 
          77          91  1.190480051477832E-003 -1.505615882028968E-019 
          77          92  -3.062701036741779E-003 8.979703056776521E-019 
          77          93  -3.947256330389818E-003 -3.389640644191374E-019 
          77          94  -3.821835286137121E-003 2.490105177295568E-019 
          77          95  -2.692783083220998E-003 1.269860924203151E-018 
          77          96  1.170987008589394E-003 -1.408286570338949E-019 
          77          97  5.200601518732965E-004 -6.101058102185912E-019 
          77          98  9.420625174737381E-004 -9.934225228949863E-020 
          77          99  7.066196242459883E-004 1.751700302719333E-019 
          77         100  8.404876323496044E-004 -9.326148603777577E-020 
          77         101  4.397748864485999E-004 -1.041139115693575E-019 
          77         102  -6.802387832276926E-004 -5.026000619121854E-019 
          77         103  -2.097038037172148E-004 -1.891645418549526E-020 
          77         104  -2.128059240626672E-004 -3.939751133248332E-020 
          77         105  -1.941344364953260E-004 -4.158420074781111E-020 
          77         106  -1.839382367529624E-004 8.025862926633083E-022 
          77         107  2.386772277832956E-005 -7.329851048478424E-020 
          77         108  1.550113522308266E-005 -2.633178186655896E-020 
          78          37  2.909593278747100E-005 -3.452156063152713E-020 
          78          38  5.757285567979785E-005 5.019304208054554E-020 
          78          39  3.379395129783042E-005 -2.977606595988757E-020 
          78          40  5.594285573674577E-005 -4.353749213904960E-020 
          78          41  2.558638731532194E-005 2.113351358514823E-020 
          78          42  -8.596760475387444E-006 2.758423593114442E-021 
          78          43  -2.776771156073465E-004 1.993708081692018E-019 
          78          44  -1.613642972257438E-004 -5.831944454826050E-020 
          78          45  -1.486320077901847E-004 -8.493665620703439E-020 
          78          46  -2.626838798619233E-004 5.824299136856318E-020 
          78          47  6.123939114046151E-005 6.649726614463715E-019 
          78          48  5.037917579900284E-005 3.180925652833791E-019 
          78          49  9.466924686815390E-004 2.819831836262037E-019 
